
problem name = wfg8		



dimension =13		

problem name = wfg8		



dimension =13		

problem name = wfg8		



dimension =13		

GDs			0.046410	0.051399	0.046982
IGDs			0.001579	0.001548	0.001442
Ss			0.966800	0.962550	0.965250
SUs			0.937935	0.927065	0.965750
 GD 	0.048263	0.002730	0.046982	0.051399	0.046410
 IGD	0.001523	0.000072	0.001548	0.001579	0.001442
 HYP 	0.964867	0.002151	0.965250	0.966800	0.962550
 SU	0.943583	0.019951	0.937935	0.965750	0.927065
