
problem name = wfg3		



dimension =19		

GDs			2518.296297	2646.067046	2669.596091
IGDs			2.468262	4.844843	4.450722
Ss			0.651050	0.495900	0.511500
SUs			1.150873	1.168489	1.185077
 GD 	2611.319811	81.415199	2646.067046	2669.596091	2518.296297
 IGD	3.921276	1.273683	4.450722	4.844843	2.468262
 HYP 	0.552817	0.085429	0.511500	0.651050	0.495900
 SU	1.168146	0.017105	1.168489	1.185077	1.150873
