
problem name = wfg6		



dimension =19		

GDs			0.080414	0.074126	0.088990
IGDs			0.001773	0.001667	0.001809
Ss			0.806650	0.834350	0.782250
SUs			1.283532	1.301242	1.233833
 GD 	0.081177	0.007461	0.080414	0.088990	0.074126
 IGD	0.001749	0.000074	0.001773	0.001809	0.001667
 HYP 	0.807750	0.026067	0.806650	0.834350	0.782250
 SU	1.272869	0.034946	1.283532	1.301242	1.233833
