
problem name = wfg7		



dimension =19		

GDs			0.472200	0.411407	0.436561
IGDs			0.001679	0.001556	0.001573
Ss			0.942350	0.965800	0.959050
SUs			1.304266	1.304679	1.260989
 GD 	0.440056	0.030547	0.436561	0.472200	0.411407
 IGD	0.001603	0.000067	0.001573	0.001679	0.001556
 HYP 	0.955733	0.012072	0.959050	0.965800	0.942350
 SU	1.289978	0.025106	1.304266	1.304679	1.260989
