
problem name = wfg2		



dimension =19		

GDs			896.344549	998.047182	715.155491
IGDs			1.176697	1.541319	4.235036
Ss			0.884400	0.847200	0.602400
SUs			1.292728	1.309897	1.362505
 GD 	869.849074	143.294923	896.344549	998.047182	715.155491
 IGD	2.317684	1.670454	1.541319	4.235036	1.176697
 HYP 	0.778000	0.153207	0.847200	0.884400	0.602400
 SU	1.321710	0.036357	1.309897	1.362505	1.292728
