
problem name = wfg9		



dimension =13		

GDs			0.040169	0.044574	0.047393
IGDs			0.001612	0.001712	0.001762
Ss			0.874050	0.859650	0.863150
SUs			1.004976	0.950817	0.914701
 GD 	0.044046	0.003641	0.044574	0.047393	0.040169
 IGD	0.001695	0.000076	0.001712	0.001762	0.001612
 HYP 	0.865617	0.007510	0.863150	0.874050	0.859650
 SU	0.956831	0.045437	0.950817	1.004976	0.914701
