
problem name = wfg4		



dimension =10		

GDs			0.071595	0.087837	0.100094
IGDs			0.001089	0.001130	0.001163
Ss			0.990950	0.978650	0.970850
SUs			0.827340	0.801129	0.806412
 GD 	0.086509	0.014296	0.087837	0.100094	0.071595
 IGD	0.001128	0.000037	0.001130	0.001163	0.001089
 HYP 	0.980150	0.010134	0.978650	0.990950	0.970850
 SU	0.811627	0.013862	0.806412	0.827340	0.801129
