
problem name = wfg5		



dimension =13		

GDs			0.047475	0.042762	0.044309
IGDs			0.001560	0.001659	0.001587
Ss			0.911550	0.906600	0.910300
SUs			0.931185	0.932390	0.953971
 GD 	0.044849	0.002403	0.044309	0.047475	0.042762
 IGD	0.001602	0.000051	0.001587	0.001659	0.001560
 HYP 	0.909483	0.002574	0.910300	0.911550	0.906600
 SU	0.939182	0.012822	0.932390	0.953971	0.931185
