
problem name = wfg2		



dimension =10		

GDs			1.321361	1.751735	1.607257
IGDs			0.022542	0.009587	0.004907
Ss			0.595450	0.858500	0.923100
SUs			0.895209	0.915262	0.893510
 GD 	1.560118	0.219025	1.607257	1.751735	1.321361
 IGD	0.012345	0.009135	0.009587	0.022542	0.004907
 HYP 	0.792350	0.173553	0.858500	0.923100	0.595450
 SU	0.901327	0.012098	0.895209	0.915262	0.893510
