
problem name = wfg9		



dimension =10		

GDs			0.032257	0.028185	0.026912
IGDs			0.001479	0.001355	0.001381
Ss			0.961150	0.955650	0.953550
SUs			0.766332	0.768100	0.769265
 GD 	0.029118	0.002792	0.028185	0.032257	0.026912
 IGD	0.001405	0.000065	0.001381	0.001479	0.001355
 HYP 	0.956783	0.003925	0.955650	0.961150	0.953550
 SU	0.767899	0.001477	0.768100	0.769265	0.766332
