
problem name = wfg3		



dimension =13		

GDs			37.170973	34.144585	39.630271
IGDs			0.050159	0.044585	0.059808
Ss			0.761950	0.841950	0.693950
SUs			0.920045	0.909603	0.908690
 GD 	36.981943	2.747724	37.170973	39.630271	34.144585
 IGD	0.051517	0.007702	0.050159	0.059808	0.044585
 HYP 	0.765950	0.074081	0.761950	0.841950	0.693950
 SU	0.912779	0.006309	0.909603	0.920045	0.908690
