
problem name = wfg6		



dimension =10		

GDs			0.024274	0.023477	0.024426
IGDs			0.001346	0.001290	0.001328
Ss			0.934650	0.943300	0.952200
SUs			0.718982	0.739220	0.743550
 GD 	0.024059	0.000510	0.024274	0.024426	0.023477
 IGD	0.001321	0.000028	0.001328	0.001346	0.001290
 HYP 	0.943383	0.008775	0.943300	0.952200	0.934650
 SU	0.733917	0.013114	0.739220	0.743550	0.718982
